org,proyecto,usuario,avatar_url,pr_number,pr_title,merged_at,merged_date,url
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2074,[FIX] My Orders: use standart combobox (RT-2963),2015-01-21T00:27:57Z,2015-01-21,https://github.com/ripple/ripple-client/pull/2074
ripple,ripple-client,Mesrop,https://avatars.githubusercontent.com/u/1398736?v=4,2011,[TASK] Trade: Make show/hide persistent (RT-2739),2015-01-21T00:04:29Z,2015-01-21,https://github.com/ripple/ripple-client/pull/2011
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2036,[TASK] Do not trust unfunded accounts (RT-2957),2015-01-21T00:03:27Z,2015-01-21,https://github.com/ripple/ripple-client/pull/2036
ripple,ripple-client,rht,https://avatars.githubusercontent.com/u/395821?v=4,2049,[TASK] Test: Add Travis badge and code coverage,2015-01-20T23:50:02Z,2015-01-20,https://github.com/ripple/ripple-client/pull/2049
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2116,[TASk] Send: fund in non-XRP (RT-1225),2015-01-20T23:19:51Z,2015-01-20,https://github.com/ripple/ripple-client/pull/2116
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2115,[TASK] set send threshold to 0.1% (RT-2205),2015-01-20T23:19:30Z,2015-01-20,https://github.com/ripple/ripple-client/pull/2115
ripple,ripple-rest,alandotcom,https://avatars.githubusercontent.com/u/1812196?v=4,265,[TASK] Payment History: Make response objects consistent (RLJS-160),2015-01-20T19:13:49Z,2015-01-20,https://github.com/ripple/ripple-rest/pull/265
ripple,ripple-rest,wltsmrz,https://avatars.githubusercontent.com/u/1746394?v=4,268,Increase default account_tx limit,2015-01-17T01:55:40Z,2015-01-17,https://github.com/ripple/ripple-rest/pull/268
ripple,ripple-client,vhpoet,https://avatars.githubusercontent.com/u/686185?v=4,2120,[FIX] Remove '1' calls to blobvault,2015-01-17T00:23:04Z,2015-01-17,https://github.com/ripple/ripple-client/pull/2120
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2103,[TASK] No pairs message (RT-2992),2015-01-16T23:57:53Z,2015-01-16,https://github.com/ripple/ripple-client/pull/2103
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2112,[FIX] fix orderbook hide/show toggle (RT-3046),2015-01-16T23:57:29Z,2015-01-16,https://github.com/ripple/ripple-client/pull/2112
ripple,ripple-vault-client,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,12,[TASK] Update master with latest code from develop,2015-01-16T23:45:50Z,2015-01-16,https://github.com/ripple/ripple-vault-client/pull/12
ripple,ripple-vault-client,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,11,[TASK] Update version for bower,2015-01-16T23:43:56Z,2015-01-16,https://github.com/ripple/ripple-vault-client/pull/11
ripple,ripple-vault-client,vhpoet,https://avatars.githubusercontent.com/u/686185?v=4,10,[TASK] Accept a ripple address on auth info lookup,2015-01-16T23:36:40Z,2015-01-16,https://github.com/ripple/ripple-vault-client/pull/10
ripple,ripple-client,vhpoet,https://avatars.githubusercontent.com/u/686185?v=4,2118,[TASK] Config: Don't allow partial history,2015-01-16T23:11:22Z,2015-01-16,https://github.com/ripple/ripple-client/pull/2118
ripple,ripple-client,vhpoet,https://avatars.githubusercontent.com/u/686185?v=4,2119,[TASK] ripple.AuthInfo -> rippleVaultClient.AuthInfo,2015-01-16T23:02:31Z,2015-01-16,https://github.com/ripple/ripple-client/pull/2119
ripple,ripple-rest,alandotcom,https://avatars.githubusercontent.com/u/1812196?v=4,266,[BUG] Orders: Make order objects consistent with order submission,2015-01-16T22:07:53Z,2015-01-16,https://github.com/ripple/ripple-rest/pull/266
ripple,ripple-client,Mesrop,https://avatars.githubusercontent.com/u/1398736?v=4,2106,[TASK] Create NZD funding page (RT-3060),2015-01-16T20:39:55Z,2015-01-16,https://github.com/ripple/ripple-client/pull/2106
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2109,[FIX] call clearInterval(timer) on $destroy,2015-01-16T19:00:21Z,2015-01-16,https://github.com/ripple/ripple-client/pull/2109
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2110,[TASK] Convert: not report first paths (RT-2176),2015-01-16T18:58:42Z,2015-01-16,https://github.com/ripple/ripple-client/pull/2110
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2113,[FIX] Trade: take into account currency (RT-3054),2015-01-16T18:51:46Z,2015-01-16,https://github.com/ripple/ripple-client/pull/2113
ripple,ripple-client,annatonger,https://avatars.githubusercontent.com/u/5809210?v=4,2111,[FIX] JPY tab: change the withdrawal fee,2015-01-16T18:46:25Z,2015-01-16,https://github.com/ripple/ripple-client/pull/2111
ripple,ripple-client,yongsoo,https://avatars.githubusercontent.com/u/1229369?v=4,2108,[TASK] Bower: Update ripple-lib to 0.11.0-rc2,2015-01-16T05:34:24Z,2015-01-16,https://github.com/ripple/ripple-client/pull/2108
ripple,ripple-client,yongsoo,https://avatars.githubusercontent.com/u/1229369?v=4,2107,[TASK] Bower: Update ripple-lib to 0.11.0-rc1,2015-01-15T22:16:51Z,2015-01-15,https://github.com/ripple/ripple-client/pull/2107
ripple,ripple-rest,alandotcom,https://avatars.githubusercontent.com/u/1812196?v=4,250,[FEATURE] Orderbook: Get orderbook for a currency pair (WIP) (RLJS-115),2015-01-15T18:35:34Z,2015-01-15,https://github.com/ripple/ripple-rest/pull/250
ripple,ripple-client,vhpoet,https://avatars.githubusercontent.com/u/686185?v=4,2102,[TASK] Update ripple-lib version,2015-01-15T01:08:31Z,2015-01-15,https://github.com/ripple/ripple-client/pull/2102
ripple,ripple-rest,alandotcom,https://avatars.githubusercontent.com/u/1812196?v=4,262,[FEATURE] Orders: Add sequence and flags to account orders (RLJS-181),2015-01-14T22:57:24Z,2015-01-14,https://github.com/ripple/ripple-rest/pull/262
ripple,ripple-client,Mesrop,https://avatars.githubusercontent.com/u/1398736?v=4,2081,[TASK] Landing: Show register on first visit (RT-2982),2015-01-14T22:20:27Z,2015-01-14,https://github.com/ripple/ripple-client/pull/2081
ripple,ripple-rest,alandotcom,https://avatars.githubusercontent.com/u/1812196?v=4,263,[BUG] Notifications: Correct `transaction_url` in response (RLJS-159),2015-01-14T21:30:51Z,2015-01-14,https://github.com/ripple/ripple-rest/pull/263
ripple,ripple-client,rht,https://avatars.githubusercontent.com/u/395821?v=4,2062,[TASK] Advanced: Actually ping server to check validity (RT-2287),2015-01-14T20:23:28Z,2015-01-14,https://github.com/ripple/ripple-client/pull/2062
ripple,ripple-client,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,2064,"[TASK] Refactor: bindable members up top (RT-3011) 	-Refactored for balance, contacts and history pages",2015-01-14T20:17:27Z,2015-01-14,https://github.com/ripple/ripple-client/pull/2064
ripple,ripple-client,Mesrop,https://avatars.githubusercontent.com/u/1398736?v=4,2094,[TASK] Button cut off on exchange page (RT-2976),2015-01-14T19:52:49Z,2015-01-14,https://github.com/ripple/ripple-client/pull/2094
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2099,[TASk] Skip checking contacts account (RT-1330),2015-01-14T19:51:15Z,2015-01-14,https://github.com/ripple/ripple-client/pull/2099
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2095,[FIX] Send: fix on Enter behaviour  (RT-2624),2015-01-14T19:50:41Z,2015-01-14,https://github.com/ripple/ripple-client/pull/2095
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2097,[FIX] Send: federation dt check (RT-1327),2015-01-14T19:50:11Z,2015-01-14,https://github.com/ripple/ripple-client/pull/2097
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2096,[FIX] Send to adresses with no name,2015-01-14T19:47:59Z,2015-01-14,https://github.com/ripple/ripple-client/pull/2096
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2098,[TASK] Trust: allow zero limit (RT-3003),2015-01-14T19:44:04Z,2015-01-14,https://github.com/ripple/ripple-client/pull/2098
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2101,[FIX] Send: clear update timer on context destroy,2015-01-14T19:40:00Z,2015-01-14,https://github.com/ripple/ripple-client/pull/2101
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2100,[TASK] Send: do not report first paths (RT-2176),2015-01-14T19:37:32Z,2015-01-14,https://github.com/ripple/ripple-client/pull/2100
ripple,ripple-rest,alandotcom,https://avatars.githubusercontent.com/u/1812196?v=4,264,[BUG] Add hash to parsed payments response (RLJS-160),2015-01-14T19:19:33Z,2015-01-14,https://github.com/ripple/ripple-rest/pull/264
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2090,[FIX] trigger pathfinding on second fed (RT-2644),2015-01-14T00:21:59Z,2015-01-14,https://github.com/ripple/ripple-client/pull/2090
ripple,ripple-client,Mesrop,https://avatars.githubusercontent.com/u/1398736?v=4,2080,[TASK] Create Fund page for SGD (RT-3044),2015-01-13T22:41:04Z,2015-01-13,https://github.com/ripple/ripple-client/pull/2080
ripple,ripple-client,mynetx,https://avatars.githubusercontent.com/u/6348321?v=4,2087,[TASK] L10n: Update translations,2015-01-13T18:17:16Z,2015-01-13,https://github.com/ripple/ripple-client/pull/2087
ripple,ripple-client,vhpoet,https://avatars.githubusercontent.com/u/686185?v=4,2091,[TASK] Change historyApi url,2015-01-13T18:03:49Z,2015-01-13,https://github.com/ripple/ripple-client/pull/2091
ripple,ripple-client,vhpoet,https://avatars.githubusercontent.com/u/686185?v=4,2089,[FIX] Remove outstanding $ usage in local services (RT-3055),2015-01-13T00:58:12Z,2015-01-13,https://github.com/ripple/ripple-client/pull/2089
ripple,ripple-client-desktop,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,30,"[FIX] Trust: show ""max fee"" error when fee to low",2015-01-12T23:59:43Z,2015-01-12,https://github.com/ripple/ripple-client-desktop/pull/30
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2086,[TASK] Send: 'set btc2ripple' bridge (RT-2999),2015-01-12T21:55:58Z,2015-01-12,https://github.com/ripple/ripple-client/pull/2086
ripple,ripple-client,Mesrop,https://avatars.githubusercontent.com/u/1398736?v=4,2071,[TASK] Notifications bubble font family (RT-2996),2015-01-12T19:17:08Z,2015-01-12,https://github.com/ripple/ripple-client/pull/2071
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2084,[TASK] better error when bridge down (RT-2147),2015-01-12T19:15:08Z,2015-01-12,https://github.com/ripple/ripple-client/pull/2084
ripple,ripple-client,yongsoo,https://avatars.githubusercontent.com/u/1229369?v=4,2088,[TASK] Btc2ripple: Disable button and show error msg btc2ripple unavailable (RT-2987),2015-01-12T19:09:49Z,2015-01-12,https://github.com/ripple/ripple-client/pull/2088
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2070,"[TASK] track ""Convert"" orders (RT-2910)",2015-01-12T18:33:48Z,2015-01-12,https://github.com/ripple/ripple-client/pull/2070
ripple,ripple-client,Mesrop,https://avatars.githubusercontent.com/u/1398736?v=4,2079,[TASK] history tab ui: filter controls size change (RT-2978),2015-01-12T18:32:44Z,2015-01-12,https://github.com/ripple/ripple-client/pull/2079
ripple,ripple-client,rht,https://avatars.githubusercontent.com/u/395821?v=4,2078,[TASK] Fund: Remove left border vertical line (RT-3043),2015-01-12T18:17:05Z,2015-01-12,https://github.com/ripple/ripple-client/pull/2078
ripple,ripple-blobvault,imothee,https://avatars.githubusercontent.com/u/574560?v=4,97,[FIX] Force false verification flag on confirmation resend,2015-01-10T01:22:19Z,2015-01-10,https://github.com/ripple/ripple-blobvault/pull/97
ripple,ripple-blobvault,imothee,https://avatars.githubusercontent.com/u/574560?v=4,96,[FIX] Force false verification flag on confirmation resend,2015-01-10T01:21:28Z,2015-01-10,https://github.com/ripple/ripple-blobvault/pull/96
ripple,ripple-rest,geertweening,https://avatars.githubusercontent.com/u/966236?v=4,260,[FIX] transaction submission regression,2015-01-10T00:16:05Z,2015-01-10,https://github.com/ripple/ripple-rest/pull/260
ripple,ripple-rest,alandotcom,https://avatars.githubusercontent.com/u/1812196?v=4,261,[BUG] Correctly validate RippleAddress and remove schema validator (RLJS-169),2015-01-09T22:09:20Z,2015-01-09,https://github.com/ripple/ripple-rest/pull/261
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2083,[FIX] fix use of wrong variables names,2015-01-09T21:49:45Z,2015-01-09,https://github.com/ripple/ripple-client/pull/2083
ripple,ripple-client-desktop,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,29,[FIX] now can create trust lines again (RT-3047),2015-01-09T20:47:47Z,2015-01-09,https://github.com/ripple/ripple-client-desktop/pull/29
ripple,ripple-rest,alandotcom,https://avatars.githubusercontent.com/u/1812196?v=4,258,[FEATURE] Use gzip compression,2015-01-09T02:07:10Z,2015-01-09,https://github.com/ripple/ripple-rest/pull/258
ripple,ripple-rest,alandotcom,https://avatars.githubusercontent.com/u/1812196?v=4,259,[BUG] Balances: Allow hex currencies (RLJS-168),2015-01-09T02:05:40Z,2015-01-09,https://github.com/ripple/ripple-rest/pull/259
ripple,ripple-rest,boxbag,https://avatars.githubusercontent.com/u/719745?v=4,257,[FIX] fix setting transfer rates for accounts,2015-01-09T02:05:17Z,2015-01-09,https://github.com/ripple/ripple-rest/pull/257
ripple,ripple-client,annatonger,https://avatars.githubusercontent.com/u/5809210?v=4,2077,[FIX] Change fee text for Tokyo JPY,2015-01-09T00:28:40Z,2015-01-09,https://github.com/ripple/ripple-client/pull/2077
ripple,ripple-client,vhpoet,https://avatars.githubusercontent.com/u/686185?v=4,2076,[TASK] Take out unnecessary checks,2015-01-08T22:00:32Z,2015-01-08,https://github.com/ripple/ripple-client/pull/2076
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2056,[TASK] Ability to move trade pairs (RT-2875),2015-01-08T20:36:25Z,2015-01-08,https://github.com/ripple/ripple-client/pull/2056
ripple,ripple-client,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,2069,[TASK] Refactor: Bindable members up top part 3 (RT-3011),2015-01-08T20:34:23Z,2015-01-08,https://github.com/ripple/ripple-client/pull/2069
ripple,ripple-client,wltsmrz,https://avatars.githubusercontent.com/u/1746394?v=4,2063,Use binary account_tx,2015-01-08T20:14:20Z,2015-01-08,https://github.com/ripple/ripple-client/pull/2063
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2067,[FIX] fix history page in debug mode (RT-3017),2015-01-08T20:02:53Z,2015-01-08,https://github.com/ripple/ripple-client/pull/2067
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2073,[FIX] Fix aligment of check box (RT-3001),2015-01-08T19:59:57Z,2015-01-08,https://github.com/ripple/ripple-client/pull/2073
ripple,ripple-client,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,2065,[TASK] Refactor: Bindable members up top part 2 (RT-3011),2015-01-08T19:58:21Z,2015-01-08,https://github.com/ripple/ripple-client/pull/2065
ripple,ripple-client,Mesrop,https://avatars.githubusercontent.com/u/1398736?v=4,2072,[TASK] Fund tab: content jumping issue (RT-2962),2015-01-08T19:54:32Z,2015-01-08,https://github.com/ripple/ripple-client/pull/2072
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2075,[FIX] small js fix (forgot to call function),2015-01-08T18:52:53Z,2015-01-08,https://github.com/ripple/ripple-client/pull/2075
ripple,ripple-rest,clark800,https://avatars.githubusercontent.com/u/1238722?v=4,255,[TASK] Switch to using ripple-lib-transactionparser to compute transaction balance changes,2015-01-07T23:43:13Z,2015-01-07,https://github.com/ripple/ripple-rest/pull/255
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,1854,[FIX] popover carrots on trust tab (RT-2684) ,2015-01-07T22:32:26Z,2015-01-07,https://github.com/ripple/ripple-client/pull/1854
ripple,ripple-rest,boxbag,https://avatars.githubusercontent.com/u/719745?v=4,256,"[TASK] refactor hash, ledger, and state fields for create payment, set trust line, create order, cancel order, and update settings to be on root response object",2015-01-07T21:35:10Z,2015-01-07,https://github.com/ripple/ripple-rest/pull/256
ripple,ripple-client,Mesrop,https://avatars.githubusercontent.com/u/1398736?v=4,1988,[TASK] Trade: Move last-updated to save vertical screen estate (RT-2896),2015-01-07T18:17:15Z,2015-01-07,https://github.com/ripple/ripple-client/pull/1988
ripple,ripple-client,rht,https://avatars.githubusercontent.com/u/395821?v=4,2041,[FEATURE] Send URI: Add return_url and abort_url (RT-1255),2015-01-07T01:24:21Z,2015-01-07,https://github.com/ripple/ripple-client/pull/2041
ripple,ripple-client,bsteinlo,https://avatars.githubusercontent.com/u/7988953?v=4,2068,"[FIX] ToS/Privacy policy page fix, error message, 2fa margin",2015-01-07T00:16:29Z,2015-01-07,https://github.com/ripple/ripple-client/pull/2068
ripple,ripple-rest,alandotcom,https://avatars.githubusercontent.com/u/1812196?v=4,251,[BUG] Orders: Correct mishandling XRP amounts and use 'counterparty' (RLJS-172)(RLJS-174),2015-01-06T20:13:07Z,2015-01-06,https://github.com/ripple/ripple-rest/pull/251
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2061,[TASK] Wait 2sec before showing offline (RT-3029),2015-01-06T19:59:33Z,2015-01-06,https://github.com/ripple/ripple-client/pull/2061
ripple,ripple-client,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,2059,[TASK] remove $ annotation from variables that do not reference services...,2015-01-06T19:24:54Z,2015-01-06,https://github.com/ripple/ripple-client/pull/2059
ripple,ripple-client,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,2060,[FIX] Orderbook: change trailing decimal (RT-3033),2015-01-06T19:22:47Z,2015-01-06,https://github.com/ripple/ripple-client/pull/2060
ripple,ripplecharts-frontend,vahaknp,https://avatars.githubusercontent.com/u/3184491?v=4,55,Fixed various bugs regarding custom date range.,2015-01-06T02:27:53Z,2015-01-06,https://github.com/ripple/ripplecharts-frontend/pull/55
ripple,ripple-client,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,2058,[FIX] update documentation to include vault-client (RT-3025),2015-01-05T23:18:52Z,2015-01-05,https://github.com/ripple/ripple-client/pull/2058
ripple,ripple-vault-client,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,9,[TASK] don't require ripple-lib if it already exists in vault-client (RT...,2015-01-05T22:46:49Z,2015-01-05,https://github.com/ripple/ripple-vault-client/pull/9
ripple,ripple-client,normanbarber,https://avatars.githubusercontent.com/u/2085121?v=4,2055,[TEST] e2e: fixes logout and changes selectors to jquery,2015-01-05T21:27:55Z,2015-01-05,https://github.com/ripple/ripple-client/pull/2055
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2051,[TASK] warning if account_lines has>200 (RT-2732),2015-01-05T21:11:14Z,2015-01-05,https://github.com/ripple/ripple-client/pull/2051
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2057,[FIX] History: remove fee if none (RT-2521),2015-01-05T19:24:54Z,2015-01-05,https://github.com/ripple/ripple-client/pull/2057
ripple,ripple-vault-client,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,8,[FIX] remove ripple-lib dependency from vault-client (RT-3025),2015-01-05T19:01:22Z,2015-01-05,https://github.com/ripple/ripple-vault-client/pull/8
ripple,ripple-rest,dericabel,https://avatars.githubusercontent.com/u/5671366?v=4,254,Check for rippled in standalone mode before returning false on lastLedgerClose check,2015-01-04T14:56:26Z,2015-01-04,https://github.com/ripple/ripple-rest/pull/254
ripple,ripple-client,vhpoet,https://avatars.githubusercontent.com/u/686185?v=4,2054,[TASK] Change orderbook styling (RT-3026),2015-01-03T00:52:00Z,2015-01-03,https://github.com/ripple/ripple-client/pull/2054
ripple,ripple-client,vhpoet,https://avatars.githubusercontent.com/u/686185?v=4,2053,[TASK] .gitignore: ignore deps/vault-client,2015-01-03T00:43:00Z,2015-01-03,https://github.com/ripple/ripple-client/pull/2053
ripple,ripple-client,vhpoet,https://avatars.githubusercontent.com/u/686185?v=4,2052,[FIX] Grant: Change dependency order (RT-3024),2015-01-03T00:16:34Z,2015-01-03,https://github.com/ripple/ripple-client/pull/2052
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2050,[FIX] small js style fix,2014-12-31T00:50:33Z,2014-12-31,https://github.com/ripple/ripple-client/pull/2050
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2048,[TASK] Send tab: Resolve Ripple address (RT-2877),2014-12-30T20:10:42Z,2014-12-30,https://github.com/ripple/ripple-client/pull/2048
ripple,ripple-blobvault,imothee,https://avatars.githubusercontent.com/u/574560?v=4,95,[TASK] Remove DDOS from Express Server,2014-12-30T00:05:03Z,2014-12-30,https://github.com/ripple/ripple-blobvault/pull/95
ripple,ripple-blobvault,imothee,https://avatars.githubusercontent.com/u/574560?v=4,94,[FIX] Change user read to be = instead of ILIKE,2014-12-29T22:50:25Z,2014-12-29,https://github.com/ripple/ripple-blobvault/pull/94
ripple,ripple-client,rht,https://avatars.githubusercontent.com/u/395821?v=4,2035,[FIX] Util: Fix JSCS style,2014-12-29T18:33:08Z,2014-12-29,https://github.com/ripple/ripple-client/pull/2035
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2038,[TASK] remove Issuer field in history (RT-2239),2014-12-29T18:31:32Z,2014-12-29,https://github.com/ripple/ripple-client/pull/2038
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2042,[TASK] Orders: notifications go away (RT-2813),2014-12-29T18:31:00Z,2014-12-29,https://github.com/ripple/ripple-client/pull/2042
ripple,ripple-client,rht,https://avatars.githubusercontent.com/u/395821?v=4,2024,[TASK] Balance: Hide spinner when overview tabs are collapsed (RT-2977),2014-12-29T18:12:14Z,2014-12-29,https://github.com/ripple/ripple-client/pull/2024
ripple,ripple-client,mynetx,https://avatars.githubusercontent.com/u/6348321?v=4,2044,[FIX] Render market chart as late as possible (RT-2900),2014-12-29T18:00:02Z,2014-12-29,https://github.com/ripple/ripple-client/pull/2044
ripple,ripple-client,rht,https://avatars.githubusercontent.com/u/395821?v=4,2047,[TASK] directives: Small JSCS fix,2014-12-29T17:59:30Z,2014-12-29,https://github.com/ripple/ripple-client/pull/2047
ripple,ripple-client,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,2037,[TASK] refactor client to use the ripple-vault-client (RT-2961),2014-12-29T17:52:35Z,2014-12-29,https://github.com/ripple/ripple-client/pull/2037
ripple,ripple-client,mynetx,https://avatars.githubusercontent.com/u/6348321?v=4,2043,"[TASK] Update OpenSans font, add WOFF2, remove SVG",2014-12-29T17:34:32Z,2014-12-29,https://github.com/ripple/ripple-client/pull/2043
ripple,ripple-client,shekenahglory,https://avatars.githubusercontent.com/u/4000880?v=4,2045,zoom chart out for mobile and set period to last 24 hours,2014-12-29T17:33:07Z,2014-12-29,https://github.com/ripple/ripple-client/pull/2045
ripple,ripple-client,witterlee,https://avatars.githubusercontent.com/u/4479969?v=4,2046,xrpchina rename,2014-12-28T11:30:29Z,2014-12-28,https://github.com/ripple/ripple-client/pull/2046
ripple,ripple-vault-client,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,7,[FIX] update bower build to export rippleVaultClient variable (RT-2961),2014-12-23T20:42:45Z,2014-12-23,https://github.com/ripple/ripple-vault-client/pull/7
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,1984,[FIX] Trade URI handling fix,2014-12-23T20:08:07Z,2014-12-23,https://github.com/ripple/ripple-client/pull/1984
ripple,ripple-client,Mesrop,https://avatars.githubusercontent.com/u/1398736?v=4,1991,[TASK] show loading spinner when loading new orderbook [RT-2812],2014-12-23T20:06:54Z,2014-12-23,https://github.com/ripple/ripple-client/pull/1991
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2010,[TASK] Allow cancel orders individually (RT-2958),2014-12-23T20:03:58Z,2014-12-23,https://github.com/ripple/ripple-client/pull/2010
ripple,ripple-client,rht,https://avatars.githubusercontent.com/u/395821?v=4,2025,[FIX] Trade: Fix Orderbook force update,2014-12-23T19:48:03Z,2014-12-23,https://github.com/ripple/ripple-client/pull/2025
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2026,[TEST] e2e tests for My Orders (RT-2613),2014-12-23T19:46:11Z,2014-12-23,https://github.com/ripple/ripple-client/pull/2026
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2029,[TASK] My Orders change label font (RT-2949),2014-12-23T19:44:39Z,2014-12-23,https://github.com/ripple/ripple-client/pull/2029
ripple,ripple-client,vhpoet,https://avatars.githubusercontent.com/u/686185?v=4,2031,[TASK] Refactorings based on the angular-styleguide,2014-12-23T19:42:53Z,2014-12-23,https://github.com/ripple/ripple-client/pull/2031
ripple,ripple-client,Mesrop,https://avatars.githubusercontent.com/u/1398736?v=4,2032,[TASK] Remove drag from top to mobile scrolling (RT-2923),2014-12-23T19:41:39Z,2014-12-23,https://github.com/ripple/ripple-client/pull/2032
ripple,ripple-client,Mesrop,https://avatars.githubusercontent.com/u/1398736?v=4,2033,[TASK] Landing page: no underline for links (RT-2713),2014-12-23T19:31:32Z,2014-12-23,https://github.com/ripple/ripple-client/pull/2033
ripple,ripple-client,yongsoo,https://avatars.githubusercontent.com/u/1229369?v=4,2021,[TASK] btc2ripple: Add success and failure messages (RT-2988),2014-12-23T02:58:58Z,2014-12-23,https://github.com/ripple/ripple-client/pull/2021
ripple,ripple-vault-client,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,6,Bump to version 0.4.0.,2014-12-23T01:02:01Z,2014-12-23,https://github.com/ripple/ripple-vault-client/pull/6
ripple,ripple-vault-client,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,5,[TASK] update version number in package json (RT-2961),2014-12-23T00:44:36Z,2014-12-23,https://github.com/ripple/ripple-vault-client/pull/5
ripple,ripple-vault-client,imothee,https://avatars.githubusercontent.com/u/574560?v=4,4,Merge Develop into Production for Bower Tag,2014-12-23T00:06:23Z,2014-12-23,https://github.com/ripple/ripple-vault-client/pull/4
ripple,ripple-vault-client,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,3,[TASK] Refactor vault client to use webpack (RT-2961),2014-12-23T00:05:15Z,2014-12-23,https://github.com/ripple/ripple-vault-client/pull/3
ripple,ripple-client,rht,https://avatars.githubusercontent.com/u/395821?v=4,2023,[TASK] Exchange: Update gateway connect help url (RT-2974),2014-12-22T21:48:34Z,2014-12-22,https://github.com/ripple/ripple-client/pull/2023
ripple,ripple-client,Mesrop,https://avatars.githubusercontent.com/u/1398736?v=4,2027,[TASK] Trade: tooltip for back icon (RT-2835),2014-12-22T21:48:19Z,2014-12-22,https://github.com/ripple/ripple-client/pull/2027
