org,proyecto,usuario,avatar_url,pr_number,pr_title,merged_at,merged_date,url,additions,deletions,changed_lines
dogecoin,gitian.sigs,PartTimeLegend,https://avatars.githubusercontent.com/u/791578?v=4,5,Change Bitcoin to Dogecoin,2014-07-16T20:34:07Z,2014-07-16,https://github.com/dogecoin/gitian.sigs/pull/5,,,
dogecoin,gitian.sigs,stapler117,https://avatars.githubusercontent.com/u/1285312?v=4,4,stapler117 1.7.2-Beta-1 sigs. ALl of them this time,2014-07-16T17:30:45Z,2014-07-16,https://github.com/dogecoin/gitian.sigs/pull/4,,,
dogecoin,gitian.sigs,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2,patricklodder's 1.7.2-Beta-1 sigs,2014-07-14T17:46:04Z,2014-07-14,https://github.com/dogecoin/gitian.sigs/pull/2,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,575,[minor] Fix expected SHA256 hashes for dogecoin-deps-*,2014-07-14T17:06:04Z,2014-07-14,https://github.com/dogecoin/dogecoin/pull/575,,,
dogecoin,dogecoin,langerhans,https://avatars.githubusercontent.com/u/5160000?v=4,573,"Revert ""change icons to version with 7 images""",2014-07-13T14:09:42Z,2014-07-13,https://github.com/dogecoin/dogecoin/pull/573,,,
dogecoin,dogecoin.com,flxstn,https://avatars.githubusercontent.com/u/6398498?v=4,9,Update index.html,2014-07-13T01:15:55Z,2014-07-13,https://github.com/dogecoin/dogecoin.com/pull/9,,,
dogecoin,dogecoin,ghost,https://avatars.githubusercontent.com/u/10137?v=4,572,Update bitcoin_ko_KR.ts,2014-07-11T19:20:47Z,2014-07-11,https://github.com/dogecoin/dogecoin/pull/572,,,
dogecoin,dogecoin,langerhans,https://avatars.githubusercontent.com/u/5160000?v=4,570,BTC 0.9.2 batch 6,2014-07-10T20:26:25Z,2014-07-10,https://github.com/dogecoin/dogecoin/pull/570,,,
dogecoin,dogecoin.com,PowerLemons,https://avatars.githubusercontent.com/u/6007021?v=4,32,"Organized Classes, Dogecoin Video tweak, Container Colors, and other tiny changes.",2014-07-01T00:39:51Z,2014-07-01,https://github.com/dogecoin/dogecoin.com/pull/32,,,
dogecoin,dogecoin,langerhans,https://avatars.githubusercontent.com/u/5160000?v=4,564,BTC 0.9.2 batch 5,2014-06-30T17:58:00Z,2014-06-30,https://github.com/dogecoin/dogecoin/pull/564,,,
dogecoin,dips,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,4,Changed payment protocol requests to use genesis block hash instead,2014-06-30T17:25:12Z,2014-06-30,https://github.com/dogecoin/dips/pull/4,51,4,55
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,560,Re-enable payment protocol,2014-06-29T13:37:19Z,2014-06-29,https://github.com/dogecoin/dogecoin/pull/560,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,553,Don't send feeless transactions,2014-06-29T13:28:35Z,2014-06-29,https://github.com/dogecoin/dogecoin/pull/553,,,
dogecoin,dogecoin,ghost,https://avatars.githubusercontent.com/u/10137?v=4,559,Update bitcoin_ko_KR.ts,2014-06-21T08:48:22Z,2014-06-21,https://github.com/dogecoin/dogecoin/pull/559,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,557,[minor] fix syntax in gitian-downloader yml files,2014-06-15T18:54:34Z,2014-06-15,https://github.com/dogecoin/dogecoin/pull/557,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,556,patricklodder's pgp keys for gitian,2014-06-15T18:54:18Z,2014-06-15,https://github.com/dogecoin/dogecoin/pull/556,,,
dogecoin,gitian.sigs,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,1,patricklodder's 1.7.1 sigs,2014-06-15T18:40:12Z,2014-06-15,https://github.com/dogecoin/gitian.sigs/pull/1,,,
dogecoin,dogecoin.com,chizu,https://avatars.githubusercontent.com/u/256812?v=4,14,Preserve the 'get-started' URL,2014-06-14T04:37:19Z,2014-06-14,https://github.com/dogecoin/dogecoin.com/pull/14,,,
dogecoin,dogecoin.com,DomT4,https://avatars.githubusercontent.com/u/6998367?v=4,29,Updates,2014-06-14T04:36:56Z,2014-06-14,https://github.com/dogecoin/dogecoin.com/pull/29,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,552,Version bump for 1.7.1,2014-06-08T15:15:10Z,2014-06-08,https://github.com/dogecoin/dogecoin/pull/552,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,549,Fix bash-based rpc tests,2014-06-07T14:27:59Z,2014-06-07,https://github.com/dogecoin/dogecoin/pull/549,,,
dogecoin,dogecoin,ghost,https://avatars.githubusercontent.com/u/10137?v=4,543,Add some translations...,2014-06-06T19:31:38Z,2014-06-06,https://github.com/dogecoin/dogecoin/pull/543,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,551,OpenSSL 1.0.1h,2014-06-06T19:02:25Z,2014-06-06,https://github.com/dogecoin/dogecoin/pull/551,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,541,1.7.2 dev batch3,2014-06-06T18:55:58Z,2014-06-06,https://github.com/dogecoin/dogecoin/pull/541,,,
dogecoin,dogecoin,langerhans,https://avatars.githubusercontent.com/u/5160000?v=4,540,BTC 0.9.2 batch 4,2014-06-06T18:49:00Z,2014-06-06,https://github.com/dogecoin/dogecoin/pull/540,,,
dogecoin,dogecoin,IeuanG,https://avatars.githubusercontent.com/u/6832281?v=4,546,Fixed refs to bitcoin,2014-06-01T19:21:11Z,2014-06-01,https://github.com/dogecoin/dogecoin/pull/546,,,
dogecoin,dogecoin,IeuanG,https://avatars.githubusercontent.com/u/6832281?v=4,545,Fixed the refs to bitcoin,2014-06-01T18:59:57Z,2014-06-01,https://github.com/dogecoin/dogecoin/pull/545,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,539,"0.9.2 bootstrap info, refactored",2014-05-29T20:00:37Z,2014-05-29,https://github.com/dogecoin/dogecoin/pull/539,,,
dogecoin,dogecoin,langerhans,https://avatars.githubusercontent.com/u/5160000?v=4,536,BTC 0.9.2 batch 3,2014-05-28T08:06:32Z,2014-05-28,https://github.com/dogecoin/dogecoin/pull/536,,,
dogecoin,dogecoin,langerhans,https://avatars.githubusercontent.com/u/5160000?v=4,534,BTC 0.9.2 batch 2,2014-05-26T12:01:01Z,2014-05-26,https://github.com/dogecoin/dogecoin/pull/534,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,527,Increase recommended number of confirmations from 3 to 6,2014-05-24T15:16:25Z,2014-05-24,https://github.com/dogecoin/dogecoin/pull/527,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,523,change icons to version with 7 images,2014-05-21T05:54:05Z,2014-05-21,https://github.com/dogecoin/dogecoin/pull/523,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,528,add fallback font,2014-05-21T05:53:06Z,2014-05-21,https://github.com/dogecoin/dogecoin/pull/528,,,
dogecoin,dogecoin,langerhans,https://avatars.githubusercontent.com/u/5160000?v=4,524,CoinControl red label at 5kb instead of 1kb,2014-05-19T17:39:30Z,2014-05-19,https://github.com/dogecoin/dogecoin/pull/524,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,525,Merge Bitcoin 0.9.2 patches into Dogecoin,2014-05-19T12:28:28Z,2014-05-19,https://github.com/dogecoin/dogecoin/pull/525,,,
dogecoin,dogecoin,whitj00,https://avatars.githubusercontent.com/u/6721742?v=4,521,Update build-unix.md,2014-05-17T19:03:37Z,2014-05-17,https://github.com/dogecoin/dogecoin/pull/521,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,516,Add branching/version information to development section,2014-05-14T01:20:30Z,2014-05-14,https://github.com/dogecoin/dogecoin/pull/516,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,515,add EOL message to 1.4.1 readme,2014-05-12T20:39:46Z,2014-05-12,https://github.com/dogecoin/dogecoin/pull/515,,,
dogecoin,dogecoin,mniip,https://avatars.githubusercontent.com/u/1322658?v=4,513,add the kDOGE measurement unit,2014-05-12T20:00:44Z,2014-05-12,https://github.com/dogecoin/dogecoin/pull/513,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,514,change splash screen image,2014-05-12T18:52:24Z,2014-05-12,https://github.com/dogecoin/dogecoin/pull/514,,,
dogecoin,dogecoin,51doge,https://avatars.githubusercontent.com/u/7450150?v=4,512,Update bitcoin_zh_CN.ts,2014-05-09T13:12:12Z,2014-05-09,https://github.com/dogecoin/dogecoin/pull/512,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,510,change step value for amount input fields to 1 DOGE,2014-05-09T07:09:39Z,2014-05-09,https://github.com/dogecoin/dogecoin/pull/510,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,507,update release process to dogecoin,2014-05-06T16:35:19Z,2014-05-06,https://github.com/dogecoin/dogecoin/pull/507,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,503,add unit tests for GetMinFee,2014-05-04T15:57:08Z,2014-05-04,https://github.com/dogecoin/dogecoin/pull/503,,,
dogecoin,dogecoin,langerhans,https://avatars.githubusercontent.com/u/5160000?v=4,506,"Revert ""don't send feeless transactions""",2014-05-04T15:43:57Z,2014-05-04,https://github.com/dogecoin/dogecoin/pull/506,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,501,Coverage tests,2014-05-04T14:52:28Z,2014-05-04,https://github.com/dogecoin/dogecoin/pull/501,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,502,3 'required' confirmations for Qt,2014-05-04T14:43:28Z,2014-05-04,https://github.com/dogecoin/dogecoin/pull/502,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,505,improved NL translation for qt client,2014-05-04T12:55:24Z,2014-05-04,https://github.com/dogecoin/dogecoin/pull/505,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,504,Update and fix bitcoin zh_CN.ts,2014-05-04T12:31:30Z,2014-05-04,https://github.com/dogecoin/dogecoin/pull/504,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,496,fee changes,2014-05-02T20:45:46Z,2014-05-02,https://github.com/dogecoin/dogecoin/pull/496,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,499,update and enhance qt project file,2014-05-02T20:30:35Z,2014-05-02,https://github.com/dogecoin/dogecoin/pull/499,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,498,move GetPoWHash to CBlockHeader class,2014-05-02T20:28:08Z,2014-05-02,https://github.com/dogecoin/dogecoin/pull/498,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,497,Add travis check for disable-wallet compile mode,2014-05-02T20:27:41Z,2014-05-02,https://github.com/dogecoin/dogecoin/pull/497,,,
dogecoin,dogecoin.com,PowerLemons,https://avatars.githubusercontent.com/u/6007021?v=4,21,Changes Forum in Community Section to Discuss Dogecoin.,2014-05-02T15:08:50Z,2014-05-02,https://github.com/dogecoin/dogecoin.com/pull/21,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,493,Prepare development branch for release candidate,2014-04-29T09:14:24Z,2014-04-29,https://github.com/dogecoin/dogecoin/pull/493,,,
dogecoin,dips,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,3,Add initial readme,2014-04-29T09:11:07Z,2014-04-29,https://github.com/dogecoin/dips/pull/3,15,0,15
dogecoin,dogecoin.com,PowerLemons,https://avatars.githubusercontent.com/u/6007021?v=4,19,"Center Images in Getting Started guide, Adds Note Class to Getting Started CSS.",2014-04-29T06:22:59Z,2014-04-29,https://github.com/dogecoin/dogecoin.com/pull/19,,,
dogecoin,dogecoin.com,PowerLemons,https://avatars.githubusercontent.com/u/6007021?v=4,16,"Remove Bold from Dogefont class, re-adds bold to Dogecoin title. Also fixes Ð for Dogecoin Video Responsiveness.",2014-04-29T06:22:49Z,2014-04-29,https://github.com/dogecoin/dogecoin.com/pull/16,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,492,Add 100k-200k checkpoints,2014-04-28T20:26:43Z,2014-04-28,https://github.com/dogecoin/dogecoin/pull/492,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,491,Disable payment protocol pending further assessment and potential rework,2014-04-28T17:42:03Z,2014-04-28,https://github.com/dogecoin/dogecoin/pull/491,,,
dogecoin,dips,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2,Update MIME types in DIP-0071 ,2014-04-27T08:40:31Z,2014-04-27,https://github.com/dogecoin/dips/pull/2,7,20,27
dogecoin,dogecoin.com,PowerLemons,https://avatars.githubusercontent.com/u/6007021?v=4,18,"Changes ""Exchanges"" to ""Get Dogecoin"" in Buttons, Adds Buttons to Getting Started guide.",2014-04-27T07:57:54Z,2014-04-27,https://github.com/dogecoin/dogecoin.com/pull/18,,,
dogecoin,dogecoin.com,PowerLemons,https://avatars.githubusercontent.com/u/6007021?v=4,7,Add Period.,2014-04-26T16:25:24Z,2014-04-26,https://github.com/dogecoin/dogecoin.com/pull/7,,,
dogecoin,dogecoin.com,PowerLemons,https://avatars.githubusercontent.com/u/6007021?v=4,12,Rephrased Paragraph in Orange Container to fit it perfectly.,2014-04-26T16:25:10Z,2014-04-26,https://github.com/dogecoin/dogecoin.com/pull/12,,,
dogecoin,dogecoin.com,PowerLemons,https://avatars.githubusercontent.com/u/6007021?v=4,15,"Adds New ""What is Dogecoin"" Video.",2014-04-26T16:24:44Z,2014-04-26,https://github.com/dogecoin/dogecoin.com/pull/15,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,490,fixed subsidy limit unittest,2014-04-24T22:17:57Z,2014-04-24,https://github.com/dogecoin/dogecoin/pull/490,,,
dogecoin,dogecoin,langerhans,https://avatars.githubusercontent.com/u/5160000?v=4,487,Fix doubled alerts in alert tests causing them to fail,2014-04-24T20:28:33Z,2014-04-24,https://github.com/dogecoin/dogecoin/pull/487,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,486,Added scrypt_tests from 1.6,2014-04-24T17:20:25Z,2014-04-24,https://github.com/dogecoin/dogecoin/pull/486,,,
dogecoin,dogecoin.com,PowerLemons,https://avatars.githubusercontent.com/u/6007021?v=4,10,Add iOS Wallet Button.,2014-04-23T23:55:34Z,2014-04-23,https://github.com/dogecoin/dogecoin.com/pull/10,,,
dogecoin,dips,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,1,Added DIP0072: dogecoin URI extensions for Payment Protocol,2014-04-23T20:38:45Z,2014-04-23,https://github.com/dogecoin/dips/pull/1,27,0,27
dogecoin,dogecoin.com,PowerLemons,https://avatars.githubusercontent.com/u/6007021?v=4,6,Complete Redesign,2014-04-23T02:11:26Z,2014-04-23,https://github.com/dogecoin/dogecoin.com/pull/6,,,
dogecoin,dogecoin,oddtazz,https://avatars.githubusercontent.com/u/374361?v=4,483,Few documentation fixes for 1.7 branch,2014-04-21T21:24:12Z,2014-04-21,https://github.com/dogecoin/dogecoin/pull/483,,,
dogecoin,dogecoin,langerhans,https://avatars.githubusercontent.com/u/5160000?v=4,482,Enable splash to go into background on Mac,2014-04-20T16:47:19Z,2014-04-20,https://github.com/dogecoin/dogecoin/pull/482,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,481,fix maturity depth in CMerkleTx::GetBlocksToMaturity,2014-04-20T14:09:05Z,2014-04-20,https://github.com/dogecoin/dogecoin/pull/481,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,478,Fix bloom tests for p2sh,2014-04-20T14:07:06Z,2014-04-20,https://github.com/dogecoin/dogecoin/pull/478,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,475,Fix travis setup,2014-04-17T20:24:53Z,2014-04-17,https://github.com/dogecoin/dogecoin/pull/475,,,
dogecoin,dogecoin,oddtazz,https://avatars.githubusercontent.com/u/374361?v=4,474,1.7 dev Travis CI,2014-04-17T19:30:14Z,2014-04-17,https://github.com/dogecoin/dogecoin/pull/474,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,452,add SignAndSave to Alert_tests,2014-04-17T18:24:17Z,2014-04-17,https://github.com/dogecoin/dogecoin/pull/452,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,468,Fixed miner test,2014-04-15T18:21:07Z,2014-04-15,https://github.com/dogecoin/dogecoin/pull/468,,,
dogecoin,dogecoin,ghost,https://avatars.githubusercontent.com/u/10137?v=4,467,"Capitalization of ""Dogecoin"" but not ""dogecoind"".",2014-04-15T18:17:01Z,2014-04-15,https://github.com/dogecoin/dogecoin/pull/467,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,470,transaction tests: fix dust test.,2014-04-15T18:16:36Z,2014-04-15,https://github.com/dogecoin/dogecoin/pull/470,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,453,RPC signing test fixes,2014-04-14T17:03:39Z,2014-04-14,https://github.com/dogecoin/dogecoin/pull/453,,,
dogecoin,dogecoin,ghost,https://avatars.githubusercontent.com/u/10137?v=4,459,Spaced en dashes for breaks.,2014-04-14T16:57:31Z,2014-04-14,https://github.com/dogecoin/dogecoin/pull/459,,,
dogecoin,dogecoin,ghost,https://avatars.githubusercontent.com/u/10137?v=4,465,Un-spaced en dashes for ranges.,2014-04-14T16:56:42Z,2014-04-14,https://github.com/dogecoin/dogecoin/pull/465,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,466,[minor] removed digishield message,2014-04-14T16:11:12Z,2014-04-14,https://github.com/dogecoin/dogecoin/pull/466,,,
dogecoin,dogecoin,ghost,https://avatars.githubusercontent.com/u/10137?v=4,462,Introduce missing carriage return (newline).,2014-04-14T07:37:51Z,2014-04-14,https://github.com/dogecoin/dogecoin/pull/462,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,451,Correct unit tests for wallet,2014-04-13T10:17:49Z,2014-04-13,https://github.com/dogecoin/dogecoin/pull/451,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,450,adapt base58 testdata,2014-04-12T21:22:07Z,2014-04-12,https://github.com/dogecoin/dogecoin/pull/450,,,
dogecoin,dogecoin,oddtazz,https://avatars.githubusercontent.com/u/374361?v=4,449,Cleaning up bitcoin from the UI,2014-04-12T20:37:04Z,2014-04-12,https://github.com/dogecoin/dogecoin/pull/449,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,447,Fix DoS tests to take into account DigiShield.,2014-04-12T19:05:41Z,2014-04-12,https://github.com/dogecoin/dogecoin/pull/447,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,448,Fix mining rewards test,2014-04-12T19:05:36Z,2014-04-12,https://github.com/dogecoin/dogecoin/pull/448,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,444,Fix comma separators appearing in dogecoin: URIs,2014-04-11T17:31:07Z,2014-04-11,https://github.com/dogecoin/dogecoin/pull/444,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,441,Merge Chinese translation changes into 1.7,2014-04-11T17:30:56Z,2014-04-11,https://github.com/dogecoin/dogecoin/pull/441,,,
dogecoin,dogecoin,jwiechers,https://avatars.githubusercontent.com/u/2126275?v=4,427,Update README.md,2014-04-10T14:30:39Z,2014-04-10,https://github.com/dogecoin/dogecoin/pull/427,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,442,Removed wallet upgrade code inherited from Bitcoin/Litecoin,2014-04-10T09:14:22Z,2014-04-10,https://github.com/dogecoin/dogecoin/pull/442,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,439,Update difficulty change interval constant to match 1.6,2014-04-10T09:11:31Z,2014-04-10,https://github.com/dogecoin/dogecoin/pull/439,,,
dogecoin,dogecoin,langerhans,https://avatars.githubusercontent.com/u/5160000?v=4,436,Bring back the shibeface!,2014-04-09T19:03:22Z,2014-04-09,https://github.com/dogecoin/dogecoin/pull/436,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,437,Corrected coin maturity time shown in UI.,2014-04-09T19:01:45Z,2014-04-09,https://github.com/dogecoin/dogecoin/pull/437,,,
dogecoin,dogecoin,langerhans,https://avatars.githubusercontent.com/u/5160000?v=4,433,Merge develop into master,2014-04-08T20:14:46Z,2014-04-08,https://github.com/dogecoin/dogecoin/pull/433,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,428,1.7 bitcoin 0.9.1,2014-04-08T18:24:18Z,2014-04-08,https://github.com/dogecoin/dogecoin/pull/428,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,432,don't request blocks from clients without Digishield,2014-04-08T18:15:33Z,2014-04-08,https://github.com/dogecoin/dogecoin/pull/432,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,431,1.6.1 to fix Heartbleed,2014-04-08T18:15:16Z,2014-04-08,https://github.com/dogecoin/dogecoin/pull/431,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,426,Corrections to Italian translation,2014-04-08T08:10:32Z,2014-04-08,https://github.com/dogecoin/dogecoin/pull/426,,,
dogecoin,dogecoin,langerhans,https://avatars.githubusercontent.com/u/5160000?v=4,425,Cleaned up version of #424,2014-04-08T06:41:59Z,2014-04-08,https://github.com/dogecoin/dogecoin/pull/425,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,423,Corrected example addresses in UI to match translation files.,2014-04-06T18:04:30Z,2014-04-06,https://github.com/dogecoin/dogecoin/pull/423,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,422,Merge Chinese translation changes into 1.7,2014-04-06T18:04:16Z,2014-04-06,https://github.com/dogecoin/dogecoin/pull/422,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,420,Add support for sending change to a list of address(es),2014-04-06T18:03:56Z,2014-04-06,https://github.com/dogecoin/dogecoin/pull/420,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,419,Update tests to reflect Dogecoin rather than Bitcoin,2014-04-06T18:01:06Z,2014-04-06,https://github.com/dogecoin/dogecoin/pull/419,,,
dogecoin,dogecoin,jwiechers,https://avatars.githubusercontent.com/u/2126275?v=4,411,Update RELEASE_NOTES_1_7_alpha.md,2014-04-05T20:56:39Z,2014-04-05,https://github.com/dogecoin/dogecoin/pull/411,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,418,Add copyright notices to README.md,2014-04-05T20:55:38Z,2014-04-05,https://github.com/dogecoin/dogecoin/pull/418,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,417,unit tests: fix uritests,2014-04-04T18:28:11Z,2014-04-04,https://github.com/dogecoin/dogecoin/pull/417,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,416,Correct handling of dogecoin:// URI scheme,2014-04-04T18:27:59Z,2014-04-04,https://github.com/dogecoin/dogecoin/pull/416,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,415,add testnet seeds,2014-04-04T18:27:09Z,2014-04-04,https://github.com/dogecoin/dogecoin/pull/415,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,410,Replace Bitcoin references in Debian contrib,2014-04-03T23:03:15Z,2014-04-03,https://github.com/dogecoin/dogecoin/pull/410,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,409,Correct references to bitcoin: URI prefix,2014-04-03T22:14:00Z,2014-04-03,https://github.com/dogecoin/dogecoin/pull/409,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,408,Shibify address items in menu,2014-04-03T21:15:57Z,2014-04-03,https://github.com/dogecoin/dogecoin/pull/408,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,407,Add release notes,2014-04-03T20:15:55Z,2014-04-03,https://github.com/dogecoin/dogecoin/pull/407,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,406,add my gpg key,2014-04-03T20:14:30Z,2014-04-03,https://github.com/dogecoin/dogecoin/pull/406,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,404,correct gitian instructions,2014-04-02T21:53:40Z,2014-04-02,https://github.com/dogecoin/dogecoin/pull/404,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,400,1.7 number format according to system local,2014-04-02T20:02:22Z,2014-04-02,https://github.com/dogecoin/dogecoin/pull/400,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,403,consistent use of sudo in build instructions,2014-04-02T19:08:50Z,2014-04-02,https://github.com/dogecoin/dogecoin/pull/403,,,
dogecoin,dogecoin,duanemoody,https://avatars.githubusercontent.com/u/159372?v=4,402,Add application category for OSX,2014-04-02T11:44:38Z,2014-04-02,https://github.com/dogecoin/dogecoin/pull/402,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,399,Standardised capitalisation of Dogecoin,2014-03-31T21:43:26Z,2014-03-31,https://github.com/dogecoin/dogecoin/pull/399,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,397,Add rnicoll key to download config,2014-03-31T20:34:34Z,2014-03-31,https://github.com/dogecoin/dogecoin/pull/397,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,396,Replace README with 1.6 version,2014-03-31T20:32:02Z,2014-03-31,https://github.com/dogecoin/dogecoin/pull/396,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,395,"Replace PGP keys, correct reference to Inutoshi",2014-03-31T19:35:20Z,2014-03-31,https://github.com/dogecoin/dogecoin/pull/395,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,393,Reduce size of Koinu to fit int64,2014-03-31T19:31:04Z,2014-03-31,https://github.com/dogecoin/dogecoin/pull/393,,,
dogecoin,dogecoin,leofidus,https://avatars.githubusercontent.com/u/4348296?v=4,394,"fix appname, influences registry location on windows",2014-03-31T19:30:50Z,2014-03-31,https://github.com/dogecoin/dogecoin/pull/394,,,
