org,proyecto,usuario,avatar_url,pr_number,pr_title,merged_at,merged_date,url,additions,deletions,changed_lines
stellar,new-docs,jeesunikim,https://avatars.githubusercontent.com/u/3912060?v=4,79,bugfx/codeexample > cpp added; else if added for html bug; color update,2020-03-25T20:33:10Z,2020-03-25,https://github.com/stellar/new-docs/pull/79,,,
stellar,go-stellar-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,2403,exp/services/recoverysigner: use postgres to persist account data,2020-03-25T17:25:28Z,2020-03-25,https://github.com/stellar/go-stellar-sdk/pull/2403,,,
stellar,go-stellar-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,2413,all: run tests on postgres v10,2020-03-25T16:47:12Z,2020-03-25,https://github.com/stellar/go-stellar-sdk/pull/2413,,,
stellar,go-stellar-sdk,2opremio,https://avatars.githubusercontent.com/u/2362916?v=4,2415,services/horizon: Add machine-readable comment for Redis flag removal,2020-03-25T15:44:45Z,2020-03-25,https://github.com/stellar/go-stellar-sdk/pull/2415,,,
stellar,js-stellar-sdk,abuiles,https://avatars.githubusercontent.com/u/21772?v=4,517,Add yarn test:watch,2020-03-25T13:35:13Z,2020-03-25,https://github.com/stellar/js-stellar-sdk/pull/517,,,
stellar,new-docs,jeesunikim,https://avatars.githubusercontent.com/u/3912060?v=4,77,bugfix/docs-order > order its parent at the end instead of in the beginning,2020-03-25T13:32:02Z,2020-03-25,https://github.com/stellar/new-docs/pull/77,,,
stellar,new-docs,jeesunikim,https://avatars.githubusercontent.com/u/3912060?v=4,76,corrected the logic for nested overview to be hidden,2020-03-24T20:01:33Z,2020-03-24,https://github.com/stellar/new-docs/pull/76,,,
stellar,new-docs,jeesunikim,https://avatars.githubusercontent.com/u/3912060?v=4,75,Adding <CodeExample/> into content,2020-03-24T19:34:54Z,2020-03-24,https://github.com/stellar/new-docs/pull/75,,,
stellar,go-stellar-sdk,2opremio,https://avatars.githubusercontent.com/u/2362916?v=4,2409,services/horizon: Remove all references to Redis,2020-03-24T18:43:29Z,2020-03-24,https://github.com/stellar/go-stellar-sdk/pull/2409,,,
stellar,new-docs,jeesunikim,https://avatars.githubusercontent.com/u/3912060?v=4,74,"Bugfix/docs_nav > Keep ""overview"" for the first depth nav",2020-03-24T17:57:09Z,2020-03-24,https://github.com/stellar/new-docs/pull/74,,,
stellar,go-stellar-sdk,2opremio,https://avatars.githubusercontent.com/u/2362916?v=4,2407,Add missing top-level HAL links (except for /POST transactions),2020-03-24T15:31:06Z,2020-03-24,https://github.com/stellar/go-stellar-sdk/pull/2407,,,
stellar,new-docs,rice2000,https://avatars.githubusercontent.com/u/19496592?v=4,73,Rice2000 run api upload,2020-03-24T14:05:52Z,2020-03-24,https://github.com/stellar/new-docs/pull/73,,,
stellar,new-docs,jeesunikim,https://avatars.githubusercontent.com/u/3912060?v=4,70,Disable mobile view,2020-03-24T13:59:56Z,2020-03-24,https://github.com/stellar/new-docs/pull/70,,,
stellar,new-docs,rice2000,https://avatars.githubusercontent.com/u/19496592?v=4,72,Rice2000 glossary upload,2020-03-24T13:45:18Z,2020-03-24,https://github.com/stellar/new-docs/pull/72,,,
stellar,new-docs,rice2000,https://avatars.githubusercontent.com/u/19496592?v=4,71,Rice2000 core node first draft,2020-03-24T11:45:41Z,2020-03-24,https://github.com/stellar/new-docs/pull/71,,,
stellar,new-docs,jeesunikim,https://avatars.githubusercontent.com/u/3912060?v=4,69,Added a snapshot for double nested item object,2020-03-23T21:30:34Z,2020-03-23,https://github.com/stellar/new-docs/pull/69,,,
stellar,awesome-stellar,marcinx,https://avatars.githubusercontent.com/u/4034123?v=4,15,Update README.md,2020-03-23T15:40:32Z,2020-03-23,https://github.com/stellar/awesome-stellar/pull/15,2,0,2
stellar,go-stellar-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,2401,support/db/dbtest: simplify writing tests that store utc time,2020-03-20T20:19:49Z,2020-03-20,https://github.com/stellar/go-stellar-sdk/pull/2401,,,
stellar,go-stellar-sdk,2opremio,https://avatars.githubusercontent.com/u/2362916?v=4,2400,services/horizon: Gracefully handle non-canonical prices in GET /order_book,2020-03-20T19:53:33Z,2020-03-20,https://github.com/stellar/go-stellar-sdk/pull/2400,,,
stellar,new-docs,jeesunikim,https://avatars.githubusercontent.com/u/3912060?v=4,60,bugfix/nested > nested items need to be re-ordered,2020-03-20T19:11:08Z,2020-03-20,https://github.com/stellar/new-docs/pull/60,,,
stellar,go-stellar-sdk,tamirms,https://avatars.githubusercontent.com/u/1445829?v=4,2387,services/horizon/internal/expingest: Add ingestion integration tests which exercise horizon db,2020-03-20T18:20:49Z,2020-03-20,https://github.com/stellar/go-stellar-sdk/pull/2387,,,
stellar,stellar-protocol,msfeldstein,https://avatars.githubusercontent.com/u/161135?v=4,574,[SEP24] Update lang param description,2020-03-20T17:40:13Z,2020-03-20,https://github.com/stellar/stellar-protocol/pull/574,,,
stellar,go-stellar-sdk,abuiles,https://avatars.githubusercontent.com/u/21772?v=4,2396,clients/horizonclient: Add SEP0029 memo required check.,2020-03-19T19:31:01Z,2020-03-19,https://github.com/stellar/go-stellar-sdk/pull/2396,,,
stellar,go-stellar-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,2399,all: update github.com/stretchr/testify v1.4.0=>v1.5.1,2020-03-19T14:47:50Z,2020-03-19,https://github.com/stellar/go-stellar-sdk/pull/2399,,,
stellar,stellar-core,marta-lokhova,https://avatars.githubusercontent.com/u/9428003?v=4,2471,prefetch hit-rate metric updates,2020-03-18T19:45:16Z,2020-03-18,https://github.com/stellar/stellar-core/pull/2471,,,
stellar,go-stellar-sdk,2opremio,https://avatars.githubusercontent.com/u/2362916?v=4,2394,services/horizon: Validate transaction hash IDs as 64 lowecase hex chars,2020-03-18T19:22:09Z,2020-03-18,https://github.com/stellar/go-stellar-sdk/pull/2394,,,
stellar,dashboard,tomerweller,https://avatars.githubusercontent.com/u/815704?v=4,139,Use horizon time to overcome inaccurate local time,2020-03-18T19:21:05Z,2020-03-18,https://github.com/stellar/dashboard/pull/139,,,
stellar,new-docs,vcarl,https://avatars.githubusercontent.com/u/1551487?v=4,68,Use folder title for `index.mdx` docs,2020-03-18T18:46:08Z,2020-03-18,https://github.com/stellar/new-docs/pull/68,,,
stellar,new-docs,vcarl,https://avatars.githubusercontent.com/u/1551487?v=4,59,Add dockerfile for hosting on k8s,2020-03-18T17:53:05Z,2020-03-18,https://github.com/stellar/new-docs/pull/59,,,
stellar,slingshot,oleganza,https://avatars.githubusercontent.com/u/698?v=4,410,utreexo: verify method,2020-03-17T22:27:14Z,2020-03-17,https://github.com/stellar/slingshot/pull/410,51,1,52
stellar,slingshot,oleganza,https://avatars.githubusercontent.com/u/698?v=4,409,zkvm: add Program::fee builder and FeeRate utility methods,2020-03-17T21:36:52Z,2020-03-17,https://github.com/stellar/slingshot/pull/409,41,3,44
stellar,slingshot,oleganza,https://avatars.githubusercontent.com/u/698?v=4,408,blockchain: witness hash for BlockTx and revamped state machine logic,2020-03-17T20:55:54Z,2020-03-17,https://github.com/stellar/slingshot/pull/408,484,391,875
stellar,go-stellar-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,2390,"exp/services/recoverysigner: add validations for account post endpoint role, identities and auth methods",2020-03-17T18:39:43Z,2020-03-17,https://github.com/stellar/go-stellar-sdk/pull/2390,,,
stellar,quickstart,abuiles,https://avatars.githubusercontent.com/u/21772?v=4,169,Bump horizon to 1.0.1,2020-03-17T17:48:19Z,2020-03-17,https://github.com/stellar/quickstart/pull/169,,,
stellar,js-stellar-base,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,308,Bump rake from 12.3.2 to 12.3.3,2020-03-17T16:01:53Z,2020-03-17,https://github.com/stellar/js-stellar-base/pull/308,,,
stellar,js-stellar-base,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,311,Bump acorn from 6.4.0 to 6.4.1,2020-03-17T16:01:30Z,2020-03-17,https://github.com/stellar/js-stellar-base/pull/311,,,
stellar,js-stellar-sdk,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,512,Bump acorn from 6.4.0 to 6.4.1,2020-03-17T16:01:05Z,2020-03-17,https://github.com/stellar/js-stellar-sdk/pull/512,,,
stellar,go-stellar-sdk,abuiles,https://avatars.githubusercontent.com/u/21772?v=4,2393,Merge release-horizon-v1.0.1 branch into master,2020-03-17T15:36:00Z,2020-03-17,https://github.com/stellar/go-stellar-sdk/pull/2393,,,
stellar,go-stellar-sdk,tamirms,https://avatars.githubusercontent.com/u/1445829?v=4,2391,exp/ingest/io: Retry bucket exists requests upon failure,2020-03-17T15:20:55Z,2020-03-17,https://github.com/stellar/go-stellar-sdk/pull/2391,,,
stellar,stellar-protocol,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,572,SEP-0030: Make what transactions can be signed clearer,2020-03-16T21:55:29Z,2020-03-16,https://github.com/stellar/stellar-protocol/pull/572,,,
stellar,go-stellar-sdk,abuiles,https://avatars.githubusercontent.com/u/21772?v=4,2376,services/horizon: Update CHANGELOG with 1.0.1.,2020-03-16T19:37:39Z,2020-03-16,https://github.com/stellar/go-stellar-sdk/pull/2376,,,
stellar,stellar-core,sisuresh,https://avatars.githubusercontent.com/u/5050166?v=4,2458,Add more specific catchup logging,2020-03-16T18:35:18Z,2020-03-16,https://github.com/stellar/stellar-core/pull/2458,,,
stellar,stellar-core,MonsieurNicolas,https://avatars.githubusercontent.com/u/4213763?v=4,2468,test infra: fix filtering of test cases,2020-03-16T17:45:18Z,2020-03-16,https://github.com/stellar/stellar-core/pull/2468,,,
stellar,new-docs,vcarl,https://avatars.githubusercontent.com/u/1551487?v=4,67,Update quote style,2020-03-16T17:24:23Z,2020-03-16,https://github.com/stellar/new-docs/pull/67,,,
stellar,new-docs,jeesunikim,https://avatars.githubusercontent.com/u/3912060?v=4,65,Polish/docs api,2020-03-16T15:42:23Z,2020-03-16,https://github.com/stellar/new-docs/pull/65,,,
stellar,new-docs,kylemccollom,https://avatars.githubusercontent.com/u/22641985?v=4,66,fix tx list streaming link,2020-03-13T14:35:59Z,2020-03-13,https://github.com/stellar/new-docs/pull/66,,,
stellar,go-stellar-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,2383,exp/services/recoverysigner: update API to reflect SEP-30 v0.2.0,2020-03-12T23:26:41Z,2020-03-12,https://github.com/stellar/go-stellar-sdk/pull/2383,,,
stellar,stellar-core,MonsieurNicolas,https://avatars.githubusercontent.com/u/4213763?v=4,2466,Delayed externalize metric,2020-03-12T22:50:17Z,2020-03-12,https://github.com/stellar/stellar-core/pull/2466,,,
stellar,stellar-protocol,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,566,SEP-0030: Change the list of identities to be an arbitrary list,2020-03-12T22:06:27Z,2020-03-12,https://github.com/stellar/stellar-protocol/pull/566,,,
stellar,stellar-protocol,rice2000,https://avatars.githubusercontent.com/u/19496592?v=4,571,"Update CAP statuses (CAPs 15, 23, 27, 28, and 30)",2020-03-12T22:04:30Z,2020-03-12,https://github.com/stellar/stellar-protocol/pull/571,,,
stellar,stellar-core,jonjove,https://avatars.githubusercontent.com/u/31668823?v=4,2467,Improve toTxSet,2020-03-12T20:25:17Z,2020-03-12,https://github.com/stellar/stellar-core/pull/2467,,,
stellar,go-stellar-sdk,abuiles,https://avatars.githubusercontent.com/u/21772?v=4,2385,Fix signer update effects.,2020-03-12T16:25:11Z,2020-03-12,https://github.com/stellar/go-stellar-sdk/pull/2385,,,
stellar,new-docs,jeesunikim,https://avatars.githubusercontent.com/u/3912060?v=4,64,Feature/docs inline img,2020-03-12T15:56:22Z,2020-03-12,https://github.com/stellar/new-docs/pull/64,,,
stellar,new-docs,vcarl,https://avatars.githubusercontent.com/u/1551487?v=4,63,"Fix metadata, improve content rebuild performance",2020-03-12T14:58:53Z,2020-03-12,https://github.com/stellar/new-docs/pull/63,,,
stellar,slingshot,oleganza,https://avatars.githubusercontent.com/u/698?v=4,405,zkvm: blockchain factored out + stubnet spec draft,2020-03-12T13:25:34Z,2020-03-12,https://github.com/stellar/slingshot/pull/405,923,199,1122
stellar,slingshot,oleganza,https://avatars.githubusercontent.com/u/698?v=4,407,zkvm: allow dropping Program/Expression/Constraint,2020-03-12T11:48:38Z,2020-03-12,https://github.com/stellar/slingshot/pull/407,67,65,132
stellar,dashboard,abuiles,https://avatars.githubusercontent.com/u/21772?v=4,138,"Point horizon to mon, fix fee stats and changed operations.",2020-03-12T00:22:36Z,2020-03-12,https://github.com/stellar/dashboard/pull/138,,,
stellar,go-stellar-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,2381,exp/services/recoverysigner: make the db migrate invalid count error simpler,2020-03-11T20:57:32Z,2020-03-11,https://github.com/stellar/go-stellar-sdk/pull/2381,,,
stellar,go-stellar-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,2380,exp/services/recoverysigner: disallow db migrate with a zero count,2020-03-11T20:44:01Z,2020-03-11,https://github.com/stellar/go-stellar-sdk/pull/2380,,,
stellar,go-stellar-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,2374,exp/services/recoverysigner: add db migration using postgres,2020-03-11T17:07:14Z,2020-03-11,https://github.com/stellar/go-stellar-sdk/pull/2374,,,
stellar,new-docs,jeesunikim,https://avatars.githubusercontent.com/u/3912060?v=4,61,Polish/apiref,2020-03-11T17:06:24Z,2020-03-11,https://github.com/stellar/new-docs/pull/61,,,
stellar,new-docs,vcarl,https://avatars.githubusercontent.com/u/1551487?v=4,62,"Polish fonts, metadata, consolidate layouts",2020-03-11T16:08:48Z,2020-03-11,https://github.com/stellar/new-docs/pull/62,,,
stellar,js-stellar-wallets,morleyzhi,https://avatars.githubusercontent.com/u/1668327?v=4,146,Support language codes,2020-03-11T13:59:57Z,2020-03-11,https://github.com/stellar/js-stellar-wallets/pull/146,,,
stellar,dashboard,abuiles,https://avatars.githubusercontent.com/u/21772?v=4,137,Use horizon.stellar.org instead of horizon-mon.,2020-03-10T22:25:09Z,2020-03-10,https://github.com/stellar/dashboard/pull/137,,,
stellar,go-stellar-sdk,tamirms,https://avatars.githubusercontent.com/u/1445829?v=4,2373,services/horizon/internal/db2/history: Mitigate deadlock when running reingest range,2020-03-10T21:41:06Z,2020-03-10,https://github.com/stellar/go-stellar-sdk/pull/2373,,,
stellar,stellar-core,marta-lokhova,https://avatars.githubusercontent.com/u/9428003?v=4,2463,Upgrade test: read merge counters correctly,2020-03-10T19:50:16Z,2020-03-10,https://github.com/stellar/stellar-core/pull/2463,,,
stellar,js-stellar-wallets,morleyzhi,https://avatars.githubusercontent.com/u/1668327?v=4,145,Don't assume that we're getting back JSON from anyone,2020-03-10T19:35:07Z,2020-03-10,https://github.com/stellar/js-stellar-wallets/pull/145,,,
stellar,stellar-core,MonsieurNicolas,https://avatars.githubusercontent.com/u/4213763?v=4,2461,Restart node invalid fix,2020-03-10T18:40:18Z,2020-03-10,https://github.com/stellar/stellar-core/pull/2461,,,
stellar,go-stellar-sdk,abuiles,https://avatars.githubusercontent.com/u/21772?v=4,2375,services/horizon/internal/expingest: Fix signer update effects.,2020-03-10T18:23:02Z,2020-03-10,https://github.com/stellar/go-stellar-sdk/pull/2375,,,
stellar,go-stellar-sdk,abuiles,https://avatars.githubusercontent.com/u/21772?v=4,2366,services/horizon: Ignore db.ErrCanceled and ctx.Canceled returned by verifyState.,2020-03-10T17:06:56Z,2020-03-10,https://github.com/stellar/go-stellar-sdk/pull/2366,,,
stellar,stellar-protocol,tomquisel,https://avatars.githubusercontent.com/u/1427679?v=4,570,SEP-30: Minor tweaks,2020-03-10T00:30:34Z,2020-03-10,https://github.com/stellar/stellar-protocol/pull/570,,,
stellar,new-docs,kylemccollom,https://avatars.githubusercontent.com/u/22641985?v=4,58,add code snippet wrappers,2020-03-09T21:00:52Z,2020-03-09,https://github.com/stellar/new-docs/pull/58,,,
stellar,go-stellar-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,2372,all: run go generate during ci builds to check all files updated,2020-03-09T18:02:35Z,2020-03-09,https://github.com/stellar/go-stellar-sdk/pull/2372,,,
stellar,django-polaris,msfeldstein,https://avatars.githubusercontent.com/u/161135?v=4,167,Fix new TRANSFER_SERVER_SEP0024 field,2020-03-09T17:52:59Z,2020-03-09,https://github.com/stellar/django-polaris/pull/167,,,
stellar,go-stellar-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,2371,services/horizon: remove go-codegen,2020-03-09T17:08:00Z,2020-03-09,https://github.com/stellar/go-stellar-sdk/pull/2371,,,
stellar,go-stellar-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,2367,all: make migration go-bindata files stable,2020-03-09T16:27:48Z,2020-03-09,https://github.com/stellar/go-stellar-sdk/pull/2367,,,
stellar,stellar-core,sisuresh,https://avatars.githubusercontent.com/u/5050166?v=4,2460,Correctly reset catchup status,2020-03-09T16:15:25Z,2020-03-09,https://github.com/stellar/stellar-core/pull/2460,,,
stellar,go-stellar-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,2363,doc: fix Stellar logo image,2020-03-06T22:07:40Z,2020-03-06,https://github.com/stellar/go-stellar-sdk/pull/2363,,,
stellar,stellar-core,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,2459,README: Fix Stellar logo image,2020-03-06T20:05:42Z,2020-03-06,https://github.com/stellar/stellar-core/pull/2459,,,
stellar,go-stellar-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,2364,support/db/dbtest: log the name of the database in use for the each test,2020-03-06T20:05:35Z,2020-03-06,https://github.com/stellar/go-stellar-sdk/pull/2364,,,
stellar,js-stellar-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,511,README: Update URL of Stellar logo image,2020-03-06T19:19:29Z,2020-03-06,https://github.com/stellar/js-stellar-sdk/pull/511,,,
stellar,stellar-protocol,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,569,README: Fix Stellar logo image,2020-03-06T19:19:12Z,2020-03-06,https://github.com/stellar/stellar-protocol/pull/569,,,
stellar,stellar-core,Geod24,https://avatars.githubusercontent.com/u/2180215?v=4,2439,"{Ballot,Nomination}Protocol::processEnvelope: Use early return to simplify flow",2020-03-06T17:55:20Z,2020-03-06,https://github.com/stellar/stellar-core/pull/2439,,,
stellar,go-stellar-sdk,tamirms,https://avatars.githubusercontent.com/u/1445829?v=4,2344,services/horizon/internal/actions: Wrap SSE handlers in repeatable read tx,2020-03-06T17:08:31Z,2020-03-06,https://github.com/stellar/go-stellar-sdk/pull/2344,,,
stellar,js-stellar-wallets,morleyzhi,https://avatars.githubusercontent.com/u/1668327?v=4,144,Better error handling,2020-03-06T16:39:56Z,2020-03-06,https://github.com/stellar/js-stellar-wallets/pull/144,,,
stellar,js-stellar-sdk,abuiles,https://avatars.githubusercontent.com/u/21772?v=4,510,v4.0.2,2020-03-06T15:52:58Z,2020-03-06,https://github.com/stellar/js-stellar-sdk/pull/510,,,
stellar,js-stellar-sdk,daffl,https://avatars.githubusercontent.com/u/338316?v=4,509,Fix URI TypeScript reference,2020-03-06T15:22:23Z,2020-03-06,https://github.com/stellar/js-stellar-sdk/pull/509,,,
stellar,new-docs,jeesunikim,https://avatars.githubusercontent.com/u/3912060?v=4,57,Polish/doc,2020-03-06T15:01:03Z,2020-03-06,https://github.com/stellar/new-docs/pull/57,,,
stellar,go-stellar-sdk,accordeiro,https://avatars.githubusercontent.com/u/1952585?v=4,2362,services/ticker: update *.json files atomically,2020-03-06T01:46:27Z,2020-03-06,https://github.com/stellar/go-stellar-sdk/pull/2362,,,
stellar,laboratory,vcarl,https://avatars.githubusercontent.com/u/1551487?v=4,437,Fix click-to-select XDR in transaction builder,2020-03-05T20:03:11Z,2020-03-05,https://github.com/stellar/laboratory/pull/437,,,
stellar,stellar-protocol,msfeldstein,https://avatars.githubusercontent.com/u/161135?v=4,568,Reject cap13,2020-03-05T19:30:18Z,2020-03-05,https://github.com/stellar/stellar-protocol/pull/568,,,
stellar,stellar-protocol,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,567,SEP-0010: Add info about why network_passphrase is included,2020-03-05T18:04:08Z,2020-03-05,https://github.com/stellar/stellar-protocol/pull/567,,,
stellar,new-docs,rice2000,https://avatars.githubusercontent.com/u/19496592?v=4,54,Rice2000 wallet revisions,2020-03-05T16:44:11Z,2020-03-05,https://github.com/stellar/new-docs/pull/54,,,
stellar,stellar-core,sisuresh,https://avatars.githubusercontent.com/u/5050166?v=4,2423,Initial catchup refactor - move catchup state machine to CatchupManager,2020-03-04T23:45:17Z,2020-03-04,https://github.com/stellar/stellar-core/pull/2423,,,
stellar,stellar-core,graydon,https://avatars.githubusercontent.com/u/14097?v=4,2457,"Do not fsync metadata output stream, pipes do not support.",2020-03-04T22:50:17Z,2020-03-04,https://github.com/stellar/stellar-core/pull/2457,,,
stellar,stellar-protocol,rice2000,https://avatars.githubusercontent.com/u/19496592?v=4,565,Change status of CAP 28 + CAP 30 to FCP,2020-03-04T22:15:50Z,2020-03-04,https://github.com/stellar/stellar-protocol/pull/565,,,
stellar,new-docs,rice2000,https://avatars.githubusercontent.com/u/19496592?v=4,55,Rice2000 deposits revisions,2020-03-04T20:54:27Z,2020-03-04,https://github.com/stellar/new-docs/pull/55,,,
stellar,laboratory,vcarl,https://avatars.githubusercontent.com/u/1551487?v=4,436,Add missing endpoints,2020-03-04T20:16:51Z,2020-03-04,https://github.com/stellar/laboratory/pull/436,,,
stellar,js-stellar-sdk,abuiles,https://avatars.githubusercontent.com/u/21772?v=4,507,Use correct method to filter offers by account.,2020-03-04T19:27:25Z,2020-03-04,https://github.com/stellar/js-stellar-sdk/pull/507,,,
stellar,new-docs,jeesunikim,https://avatars.githubusercontent.com/u/3912060?v=4,56,Polish/doc,2020-03-04T18:39:21Z,2020-03-04,https://github.com/stellar/new-docs/pull/56,,,
stellar,go-stellar-sdk,abuiles,https://avatars.githubusercontent.com/u/21772?v=4,2349,services/horizon/internal/expingest: Fix signer update effects.,2020-03-04T15:47:41Z,2020-03-04,https://github.com/stellar/go-stellar-sdk/pull/2349,,,
stellar,stellar-protocol,sisuresh,https://avatars.githubusercontent.com/u/5050166?v=4,563,cap-0030 - add clarifications,2020-03-04T10:22:09Z,2020-03-04,https://github.com/stellar/stellar-protocol/pull/563,,,
stellar,stellar-protocol,sisuresh,https://avatars.githubusercontent.com/u/5050166?v=4,559,cap-0028 - remove one-time signers on seq num failure as well,2020-03-04T08:21:39Z,2020-03-04,https://github.com/stellar/stellar-protocol/pull/559,,,
stellar,stellar-core,graydon,https://avatars.githubusercontent.com/u/14097?v=4,2454,Quorum check interrupt,2020-03-04T03:30:19Z,2020-03-04,https://github.com/stellar/stellar-core/pull/2454,,,
stellar,go-stellar-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,2355,exp/services/recoverysigner: update readme with link to sep30,2020-03-04T00:52:23Z,2020-03-04,https://github.com/stellar/go-stellar-sdk/pull/2355,,,
stellar,go-stellar-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,2354,all: update version of rake from 12.3.1 to 13.0.1,2020-03-03T23:25:31Z,2020-03-03,https://github.com/stellar/go-stellar-sdk/pull/2354,,,
stellar,stellar-protocol,MisterTicot,https://avatars.githubusercontent.com/u/36534020?v=4,561,SEP7: remove `sequence=0` replacement,2020-03-03T21:38:36Z,2020-03-03,https://github.com/stellar/stellar-protocol/pull/561,,,
stellar,stellar-protocol,howardtw,https://avatars.githubusercontent.com/u/8033797?v=4,564,Update SEP-25 with detail on lumen requirement,2020-03-03T20:33:30Z,2020-03-03,https://github.com/stellar/stellar-protocol/pull/564,,,
stellar,go-stellar-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,2345,all: use Go 1.14 for building in docker images,2020-03-03T19:09:02Z,2020-03-03,https://github.com/stellar/go-stellar-sdk/pull/2345,,,
stellar,stellar-protocol,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,560,SEP-0030: Be less prescriptive about order of pagination,2020-03-03T19:05:05Z,2020-03-03,https://github.com/stellar/stellar-protocol/pull/560,,,
stellar,laboratory,vcarl,https://avatars.githubusercontent.com/u/1551487?v=4,435,Update ledger libraries,2020-03-03T17:40:15Z,2020-03-03,https://github.com/stellar/laboratory/pull/435,,,
stellar,go-stellar-sdk,2opremio,https://avatars.githubusercontent.com/u/2362916?v=4,2348,services/horizon: Add HISTORY_ARCHIVE_URLS to docker-compose,2020-03-03T16:25:29Z,2020-03-03,https://github.com/stellar/go-stellar-sdk/pull/2348,,,
stellar,quickstart,bartekn,https://avatars.githubusercontent.com/u/464938?v=4,164,Fix standalone horizon 1.0.0,2020-03-03T11:54:51Z,2020-03-03,https://github.com/stellar/quickstart/pull/164,,,
stellar,stellar-core,MonsieurNicolas,https://avatars.githubusercontent.com/u/4213763?v=4,2453,Fix Windows build post medida updates,2020-03-03T03:10:18Z,2020-03-03,https://github.com/stellar/stellar-core/pull/2453,,,
stellar,medida,MonsieurNicolas,https://avatars.githubusercontent.com/u/4213763?v=4,17,fix warning (Windows),2020-03-03T00:30:03Z,2020-03-03,https://github.com/stellar/medida/pull/17,1,1,2
stellar,new-docs,jeesunikim,https://avatars.githubusercontent.com/u/3912060?v=4,53,Polish/docs,2020-03-02T22:01:12Z,2020-03-02,https://github.com/stellar/new-docs/pull/53,,,
stellar,stellar-protocol,jonjove,https://avatars.githubusercontent.com/u/31668823?v=4,554,Fix CAP-0023 XDR and Move to Final Comment Period,2020-03-02T17:04:55Z,2020-03-02,https://github.com/stellar/stellar-protocol/pull/554,,,
stellar,new-docs,kylemccollom,https://avatars.githubusercontent.com/u/22641985?v=4,49,add aggregations,2020-03-02T16:13:17Z,2020-03-02,https://github.com/stellar/new-docs/pull/49,1906,25,1931
stellar,new-docs,rice2000,https://avatars.githubusercontent.com/u/19496592?v=4,51,Change structure to separate deposits + withdrawals ,2020-03-02T16:05:00Z,2020-03-02,https://github.com/stellar/new-docs/pull/51,,,
stellar,new-docs,piyalbasu,https://avatars.githubusercontent.com/u/6789586?v=4,48,fix next up link to work with nested articles,2020-03-02T15:39:14Z,2020-03-02,https://github.com/stellar/new-docs/pull/48,,,
stellar,stellar-core,graydon,https://avatars.githubusercontent.com/u/14097?v=4,2449,Check medida math,2020-03-01T02:35:17Z,2020-03-01,https://github.com/stellar/stellar-core/pull/2449,,,
stellar,medida,graydon,https://avatars.githubusercontent.com/u/14097?v=4,15,Correct quantile calculation,2020-03-01T01:41:29Z,2020-03-01,https://github.com/stellar/medida/pull/15,73,32,105
stellar,medida,graydon,https://avatars.githubusercontent.com/u/14097?v=4,16,Add a sliding window reservoir type and switch timer to use it.,2020-03-01T01:41:20Z,2020-03-01,https://github.com/stellar/medida/pull/16,308,2,310
stellar,quickstart,bartekn,https://avatars.githubusercontent.com/u/464938?v=4,166,Enable TAG_TESTING=1 NETWORK=pubnet tests,2020-02-29T18:25:05Z,2020-02-29,https://github.com/stellar/quickstart/pull/166,,,
stellar,go-stellar-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,2310,clients/horizonclient: fix inconsistent units of time in HorizonTimeOut ,2020-02-29T00:32:45Z,2020-02-29,https://github.com/stellar/go-stellar-sdk/pull/2310,,,
stellar,go-stellar-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,2346,doc: update changelogs with drop of Go 1.12 support,2020-02-29T00:17:51Z,2020-02-29,https://github.com/stellar/go-stellar-sdk/pull/2346,,,
